Timestamp,Requests_Last_5s,CPU_Usage(%),Memory_Usage(%),Avg_Response_Time(ms),Thread_Utilization(%),Requests_Per_Second,Load_Level
7125971,0,0,0.55,0,0,0,Low
7125971,0,0,0.55,0,0,0,Low
7125971,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125972,0,0,0.56,0,0,0,Low
7125973,0,0,0.56,0,0,0,Low
7125973,0,0,0.56,0,0,0,Low
7125973,0,0,0.56,0,0,0,Low
7125973,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125974,0,0,0.56,0,0,0,Low
7125975,0,0,0.56,0,0,0,Low
7125975,0,0,0.56,0,0,0,Low
7125975,0,0,0.56,0,0,0,Low
7125975,0,0,0.56,0,0,0,Low
7125975,0,0,0.56,0,0,0,Low
7125975,0,0,0.57,0,0,0,Low
7125975,0,0,0.57,0,0,0,Low
7125975,0,0,0.57,0,0,0,Low
7125975,0,0,0.57,0,0,0,Low
7125976,0,0,0.57,0,0,0,Low
7125976,0,0,0.57,0,0,0,Low
7125977,0,0,0.57,0,0,0,Low
7125977,0,0,0.57,0,0,0,Low
7125977,0,0,0.57,0,0,0,Low
7125977,0,0,0.57,0,0,0,Low
7125977,0,0,0.57,0,0,0,Low
7125978,0,0,0.57,0,0,0,Low
7125978,0,0,0.57,0,0,0,Low
7125978,0,0,0.57,0,0,0,Low
7125978,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125979,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125980,0,0,0.57,0,0,0,Low
7125981,0,0,0.57,0,0,0,Low
7125981,0,0,0.57,0,0,0,Low
7125981,0,0,0.57,0,0,0,Low
7125981,0,0,0.57,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125982,0,0,0.58,0,0,0,Low
7125983,0,0,0.58,0,0,0,Low
7125983,0,0,0.58,0,0,0,Low
7125983,0,0,0.58,0,0,0,Low
7125983,0,0,0.58,0,0,0,Low
7125983,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125984,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.58,0,0,0,Low
7125985,0,0,0.59,0,0,0,Low
7125985,0,0,0.59,0,0,0,Low
7125985,0,0,0.59,0,0,0,Low
7125985,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125986,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.59,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125987,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125988,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125989,0,0,0.6,0,0,0,Low
7125990,0,0,0.6,0,0,0,Low
7125990,0,0,0.6,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125990,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7125991,0,0,0.61,0,0,0,Low
7126271,1,0,0.61,0,2,0.2,Low
7131271,12,0,0.63,108.75,0,2.4,Low
7136270,13,0,0.64,92.92,2,2.6,Low
7141271,12,0,0.65,109.08,0,2.4,Low
7146270,13,0,0.66,92.92,2,2.6,Low
7151271,12,0,0.68,109.17,0,2.4,Low
7156271,4,0,0.68,101,0,0.8,Low
7161270,154,0,0.83,97.16,10,30.8,High
7166269,241,0,1.03,100.7,10,48.2,High
7171270,237,0,1.25,100.73,10,47.4,High
7176271,235,0,1.45,100.79,10,47,High
7181270,236,0,1.67,101.3,8,47.2,High
7186270,237,0,1.87,100.43,10,47.4,High
7191270,236,0,2.1,101.26,8,47.2,High
7196270,237,0,2.29,100.45,10,47.4,High
7201270,239,0,2.53,100.56,10,47.8,High
7206271,240,0,2.72,100.58,10,48,High
7211270,238,0,2.94,100.84,10,47.6,High
7216271,237,0,3.14,100.82,10,47.4,High
7221270,120,0,3.24,104.13,2,24,High
7226271,49,0,3.28,101.67,2,9.8,Low
7231270,50,0,3.32,100.74,2,10,Low
7236270,50,0,3.39,100.8,2,10,Low
7241270,49,0,3.43,100.69,2,9.8,Low
7246270,50,0,3.48,100.7,2,10,Low
7251270,50,0,3.51,100.74,2,10,Low
7256270,50,0,3.56,100.78,2,10,Low
7261270,49,0,3.6,100.61,2,9.8,Low
7266270,50,0,3.64,100.66,2,10,Low
7271271,50,0,3.68,100.78,2,10,Low
7276270,49,0,3.72,100.61,2,9.8,Low
7281271,30,0,3.75,100.83,2,6,Low
7286270,16,0,3.77,106.75,0,3.2,Low
7291270,17,0,3.78,100.53,0,3.4,Low
7296270,17,0,0.12,95.47,2,3.4,Low
7301271,16,0,0.14,107.13,0,3.2,Low
7306270,17,0,0.16,100.65,0,3.4,Low
7311269,14,0,0.18,100.64,0,2.8,Low
7316270,13,0,0.19,93.08,2,2.6,Low
7321270,12,0,0.2,108.75,0,2.4,Low
7326270,13,0,0.21,92.92,2,2.6,Low
7331271,12,0,0.22,109.08,0,2.4,Low
7336270,12,0,0.23,100.75,0,2.4,Low
7341270,5,0,0.23,100.4,0,1,Low
7346271,8,0,0.24,101.38,0,1.6,Low
7351271,12,0,0.25,100.83,0,2.4,Low
7356270,13,0,0.26,100.77,0,2.6,Low
7361271,12,0,0.27,100.67,0,2.4,Low
7366270,13,0,0.28,100.85,0,2.6,Low
7371271,12,0,0.29,100.67,0,2.4,Low
7376270,35,0,0.32,97.94,2,7,Low
7381271,50,0,0.36,100.58,2,10,Low
7386271,49,0,0.4,100.57,2,9.8,Low
7391270,50,0,0.45,100.6,2,10,Low
7396270,50,0,0.49,100.62,2,10,Low
7401270,50,0,0.55,100.56,2,10,Low
7406270,49,0,0.6,100.59,2,9.8,Low
7411270,50,0,0.64,100.68,2,10,Low
7416270,50,0,0.68,100.62,2,10,Low
7421270,50,0,0.72,100.64,2,10,Low
7426270,49,0,0.77,100.65,2,9.8,Low
7431271,50,0,0.8,100.6,2,10,Low
7436270,159,0,0.96,98.02,10,31.8,High
7441270,241,0,1.17,100.49,10,48.2,High
7446270,241,0,1.39,100.41,10,48.2,High
7451270,241,0,1.59,100.55,10,48.2,High
7456270,242,0,1.81,100.54,10,48.4,High
7461270,241,0,2.02,100.91,8,48.2,High
7466270,241,0,2.24,100.06,10,48.2,High
7471271,241,0,2.45,100.89,8,48.2,High
7476271,242,0,2.67,100.01,10,48.4,High
7481273,241,0,2.88,100.57,10,48.2,High
7486270,241,0,3.09,101,8,48.2,High
7491270,242,0,3.31,100.11,10,48.4,High
7496270,113,0,3.41,104.88,0,22.6,High
7501271,17,0,3.42,94.47,2,3.4,Low
7506271,16,0,3.44,107.19,0,3.2,Low
7511270,17,0,3.45,100.41,0,3.4,Low
7516270,17,0,3.47,94.88,2,3.4,Low
7521271,16,0,3.49,107.06,0,3.2,Low
7526269,7,0,3.49,100.71,0,1.4,Low
7531270,7,0,3.5,100.86,0,1.4,Low
7536271,13,0,3.51,100.46,0,2.6,Low
7541270,12,0,3.51,100.75,0,2.4,Low
7546270,13,0,3.53,100.62,0,2.6,Low
7551270,12,0,3.54,100.83,0,2.4,Low
7556270,13,0,3.55,100.54,0,2.6,Low
7561271,132,0,3.67,98.73,10,26.4,High
7566270,241,0,0.23,100.66,10,48.2,High
7571270,240,0,0.42,100.62,10,48,High
7576271,242,0,0.66,100.52,10,48.4,High
7581270,241,0,0.85,100.48,10,48.2,High
7586270,241,0,1.08,100.47,10,48.2,High
7591270,241,0,1.28,100.45,10,48.2,High
7596270,241,0,1.51,100.87,8,48.2,High
7601270,242,0,1.71,100.07,10,48.4,High
7606271,241,0,1.94,100.85,8,48.2,High
7611270,242,0,2.14,100.16,10,48.4,High
7616271,241,0,2.37,100.56,10,48.2,High
7621270,137,0,2.48,103.42,2,27.4,High
7626270,49,0,2.52,100.63,2,9.8,Low
7631270,50,0,2.57,100.56,2,10,Low
7636270,50,0,2.61,100.58,2,10,Low
7641270,50,0,2.65,100.68,2,10,Low
7646270,49,0,2.69,100.65,2,9.8,Low
7651270,50,0,2.74,100.58,2,10,Low
7656271,50,0,2.8,100.56,2,10,Low
7661270,50,0,2.84,100.66,2,10,Low
7666270,49,0,2.88,100.47,2,9.8,Low
7671270,50,0,2.92,100.62,2,10,Low
7676270,50,0,2.97,100.74,2,10,Low
7681270,32,0,2.99,100.59,2,6.4,Low
7686270,16,0,3.01,106.69,0,3.2,Low
7691270,17,0,3.02,94.76,2,3.4,Low
7696270,16,0,3.04,106.88,0,3.2,Low
7701270,17,0,3.05,100.65,0,3.4,Low
7706271,17,0,3.07,94.71,2,3.4,Low
7711271,7,0,3.07,114.71,0,1.4,Low
7716270,130,0,3.19,96.63,10,26,High
7721270,241,0,3.41,100.53,10,48.2,High
7726271,242,0,3.61,100.57,10,48.4,High
7731270,241,0,0.17,100.5,10,48.2,High
7736270,240,0,0.37,100.64,10,48,High
7741270,242,0,0.61,100.59,10,48.4,High
7746271,241,0,0.8,100.59,10,48.2,High
7751270,242,0,1.03,100.6,10,48.4,High
7756270,241,0,1.23,100.5,10,48.2,High
7761270,242,0,1.46,100.52,10,48.4,High
7766270,241,0,1.66,100.53,10,48.2,High
7771270,242,0,1.88,100.5,10,48.4,High
7776270,139,0,2.01,103.42,2,27.8,High
7781270,50,0,2.05,100.58,2,10,Low
7786270,50,0,2.09,100.58,2,10,Low
7791270,49,0,2.13,100.57,2,9.8,Low
7796271,50,0,2.17,100.6,2,10,Low
7801271,50,0,2.21,100.84,2,10,Low
7806270,50,0,2.26,100.68,2,10,Low
7811270,49,0,2.31,100.57,2,9.8,Low
7816271,50,0,2.36,100.52,2,10,Low
7821270,50,0,2.41,100.52,2,10,Low
7826271,50,0,2.45,100.6,2,10,Low
7831271,47,0,2.49,105.72,2,9.4,Low
7836271,30,0,2.51,103.93,0,6,Low
7841270,13,0,2.53,92.77,2,2.6,Low
7846270,12,0,2.54,108.67,0,2.4,Low
7851271,13,0,2.55,93,2,2.6,Low
7856270,12,0,2.56,108.83,0,2.4,Low
7861271,13,0,2.57,92.92,2,2.6,Low
7866271,14,0,2.58,108.07,0,2.8,Low
7871270,17,0,2.6,94.71,2,3.4,Low
7876271,16,0,2.61,107,0,3.2,Low
7881270,17,0,2.62,100.94,0,3.4,Low
7886270,17,0,2.64,94.59,2,3.4,Low
7891270,16,0,2.65,106.94,0,3.2,Low
7896271,8,0,2.66,100.75,0,1.6,Low
7901270,26,0,2.68,96.65,2,5.2,Low
7906270,50,0,2.72,100.5,2,10,Low
7911270,49,0,2.78,100.39,2,9.8,Low
7916270,50,0,2.83,100.7,2,10,Low
7921270,50,0,2.87,100.5,2,10,Low
7926270,50,0,2.91,100.48,2,10,Low
7931270,49,0,2.95,100.76,2,9.8,Low
7936270,50,0,3,100.68,2,10,Low
7941270,50,0,3.04,100.42,2,10,Low
7946270,50,0,3.08,100.64,2,10,Low
7951271,49,0,3.12,100.57,2,9.8,Low
7956270,50,0,3.17,100.76,2,10,Low
7961270,33,0,3.2,103.79,0,6.6,Low
7966270,17,0,3.22,94.94,2,3.4,Low
7971270,16,0,3.24,107.19,0,3.2,Low
7976270,17,0,3.25,100.65,0,3.4,Low
7981271,17,0,3.27,94.59,2,3.4,Low
7986270,16,0,3.29,107.25,0,3.2,Low
7991271,15,0,3.3,94.07,2,3,Low
7996270,12,0,3.31,109,0,2.4,Low
8001271,13,0,3.32,92.92,2,2.6,Low
8006270,12,0,3.33,109.42,0,2.4,Low
8011271,13,0,3.34,92.85,2,2.6,Low
8016270,12,0,3.35,109.33,0,2.4,Low
8021270,125,0,3.46,97.23,10,25,High
8026270,242,0,3.68,100.07,10,48.4,High
8031271,242,0,0.23,100.53,10,48.4,High
8036270,242,0,0.43,100.59,10,48.4,High
8041270,241,0,0.65,100.44,10,48.2,High
8046271,242,0,0.86,100.48,10,48.4,High
8051271,241,0,1.09,100.59,10,48.2,High
8056270,241,0,1.28,100.5,10,48.2,High
8061270,242,0,1.52,100.48,10,48.4,High
8066269,241,0,1.71,100.44,10,48.2,High
8071270,242,0,1.94,100.42,10,48.4,High
8076271,241,0,2.15,100.42,10,48.2,High
8081270,122,0,2.25,104.7,0,24.4,High
8086270,119,0,2.37,96.35,10,23.8,High
8091271,242,0,2.57,100.56,10,48.4,High
8096271,241,0,2.8,100.53,10,48.2,High
8101270,242,0,3.01,100.51,10,48.4,High
8106270,241,0,3.23,100.46,10,48.2,High
8111270,241,0,3.43,101.01,8,48.2,High
8116270,242,0,3.65,100.1,10,48.4,High
8121271,229,0,0.19,104.1,10,45.8,High
8126270,241,0,0.39,100.54,10,48.2,High
8131270,242,0,0.62,100.52,10,48.4,High
8136270,241,0,0.82,100.49,10,48.2,High
8141270,242,0,1.05,100.52,10,48.4,High
8146270,147,0,1.17,103.34,2,29.4,High
8151271,50,0,1.21,100.48,2,10,Low
8156270,49,0,1.26,100.59,2,9.8,Low
8161271,50,0,1.29,100.54,2,10,Low
8166270,50,0,1.34,100.48,2,10,Low
8171270,50,0,1.38,100.66,2,10,Low
8176270,49,0,1.44,100.61,2,9.8,Low
8181270,50,0,1.49,100.58,2,10,Low
8186270,50,0,1.53,100.58,2,10,Low
8191270,50,0,1.57,100.6,2,10,Low
8196270,49,0,1.61,100.67,2,9.8,Low
8201271,50,0,1.66,100.44,2,10,Low
8206270,32,0,1.68,103.75,0,6.4,Low
8211271,13,0,1.69,100.46,0,2.6,Low
8216270,12,0,1.7,100.67,0,2.4,Low
8221270,13,0,1.72,100.69,0,2.6,Low
8226270,12,0,1.73,100.75,0,2.4,Low
8231271,13,0,1.74,100.69,0,2.6,Low
8236270,14,0,1.75,100.86,0,2.8,Low
8241270,17,0,1.76,100.47,0,3.4,Low
8246270,16,0,1.78,100.75,0,3.2,Low
8251270,17,0,1.79,100.35,0,3.4,Low
8256271,17,0,1.8,94.65,2,3.4,Low
8261270,16,0,1.82,106.69,0,3.2,Low
8266270,9,0,1.83,100.56,0,1.8,Low
8271270,6,0,1.83,100.5,0,1.2,Low
8276271,13,0,1.84,92.77,2,2.6,Low
8281270,12,0,1.86,108.83,0,2.4,Low
8286270,13,0,1.88,92.92,2,2.6,Low
8291270,12,0,1.89,108.58,0,2.4,Low
8296270,13,0,1.91,93,2,2.6,Low
8301270,114,0,2.01,97.18,10,22.8,High
8306270,242,0,2.21,100.45,10,48.4,High
8311270,241,0,2.44,100.49,10,48.2,High
8316271,241,0,2.64,100.46,10,48.2,High
8321270,242,0,2.87,100.59,10,48.4,High
8326270,241,0,3.07,100.93,8,48.2,High
8331270,242,0,3.29,100.11,10,48.4,High
8336270,241,0,3.5,100.64,10,48.2,High
8341270,241,0,3.73,100.45,10,48.2,High
8346271,241,0,0.26,100.5,10,48.2,High
8351272,241,0,0.46,100.67,10,48.2,High
8356271,241,0,0.69,100.52,10,48.2,High
8361270,156,0,0.82,103.17,2,31.2,High
8366270,50,0,0.86,98.58,4,10,Low
8371270,49,0,0.9,102.76,2,9.8,Low
8376271,50,0,0.94,100.76,2,10,Low
8381270,50,0,1.01,100.74,2,10,Low
8386270,49,0,1.06,100.61,2,9.8,Low
8391270,50,0,1.1,100.54,2,10,Low
8396270,50,0,1.14,100.6,2,10,Low
8401270,49,0,1.18,100.69,2,9.8,Low
8406270,50,0,1.22,100.72,2,10,Low
8411271,50,0,1.26,100.5,2,10,Low
8416271,50,0,1.31,100.78,2,10,Low
8421270,35,0,1.33,103.43,0,7,Low
8426271,17,0,1.35,94.71,2,3.4,Low
8431271,16,0,1.36,106.88,0,3.2,Low
8436271,17,0,1.38,94.94,2,3.4,Low
8441270,16,0,1.39,107,0,3.2,Low
8446271,17,0,1.41,100.41,0,3.4,Low
8451270,9,0,1.42,100.89,0,1.8,Low
8456270,8,0,1.44,88,2,1.6,Low
8461271,16,0,1.46,106.94,0,3.2,Low
8466270,17,0,1.47,100.53,0,3.4,Low
8471271,17,0,1.49,94.88,2,3.4,Low
8476270,16,0,1.5,106.81,0,3.2,Low
8481270,17,0,1.52,100.65,0,3.4,Low
8486270,111,0,1.61,96.94,8,22.2,High
8491270,242,0,1.81,100.07,10,48.4,High
8496271,241,0,2.04,100.59,10,48.2,High
8501270,241,0,2.24,100.48,10,48.2,High
8506270,242,0,2.47,100.51,10,48.4,High
8511270,241,0,2.67,100.8,8,48.2,High
8516270,242,0,2.9,100.12,10,48.4,High
8521270,242,0,3.1,100.54,10,48.4,High
8526270,241,0,3.33,100.51,10,48.2,High
8531271,241,0,3.53,100.55,10,48.2,High
8536270,242,0,3.76,100.45,10,48.4,High
8541271,240,0,0.3,100.55,10,48,High
8546270,161,0,0.43,102.99,2,32.2,High
8551271,50,0,0.47,100.54,2,10,Low
8556270,50,0,0.52,100.7,2,10,Low
8561270,50,0,0.61,100.5,2,10,Low
8566270,49,0,0.63,100.67,2,9.8,Low
8571270,50,0,0.67,100.5,2,10,Low
8576270,50,0,0.71,100.56,2,10,Low
8581270,50,0,0.75,100.5,2,10,Low
8586270,49,0,0.79,100.63,2,9.8,Low
8591270,50,0,0.83,100.7,2,10,Low
8596270,50,0,0.87,100.64,2,10,Low
8601270,50,0,0.92,100.46,2,10,Low
8606271,34,0,0.95,100.74,2,6.8,Low
8611270,12,0,0.96,108.83,0,2.4,Low
8616270,13,0,0.98,92.69,2,2.6,Low
8621270,12,0,0.99,108.75,0,2.4,Low
8626270,13,0,1.01,93.15,2,2.6,Low
8631270,12,0,1.02,109.17,0,2.4,Low
8636269,7,0,1.03,100.29,0,1.4,Low
8641271,100,0,1.12,95.54,10,20,Medium
8646270,241,0,1.31,100.51,10,48.2,High
8651271,240,0,1.54,100.65,10,48,High
8656270,242,0,1.74,100.59,10,48.4,High
8661270,241,0,1.97,100.47,10,48.2,High
8666271,242,0,2.17,100.56,10,48.4,High
8671270,230,0,2.39,101.82,10,46,High
8676270,230,0,2.58,104.93,10,46,High
8681270,241,0,2.81,100.69,10,48.2,High
8686271,237,0,3.01,100.68,10,47.4,High
8691271,236,0,3.23,100.79,10,47.2,High
9317512,157,0,3.37,15933.78,0,31.4,High
9317512,0,0,3.37,0,0,0,Low
9317512,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317513,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317514,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317515,0,0,3.37,0,0,0,Low
9317516,0,0,3.37,0,0,0,Low
9317516,0,0,3.37,0,0,0,Low
9317516,0,0,3.37,0,0,0,Low
9317516,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317517,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317518,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317519,0,0,3.38,0,0,0,Low
9317521,0,0,3.38,0,0,0,Low
9317521,0,0,3.38,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
